Video link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=a52bPZ2e-0o,irrelevant,Science & Technology,automotive technology advancemets for companies aid
https://www.youtube.com/watch?v=_7Ad4VWzZeo,irrelevant,Finance & Legal,bank card for business ad
https://www.youtube.com/watch?v=Wkh1TrFmHPo,child directed,Toys,thomas train toy set
https://www.youtube.com/watch?v=72eS19X7Tyw,child directed,Toys,dinosaur toys ad
https://www.youtube.com/watch?v=4KW0i9N83FA,irrelevant,Business & Entrepreneurship,google for business
https://www.youtube.com/watch?v=Slxf7fxwBsg,irrelevant,Tech & Gadgets,mobile/network services ad
https://www.youtube.com/watch?v=C1JXIkp2x90,irrelevant,Business & Entrepreneurship,squarespace for business development
https://www.youtube.com/watch?v=xzeVz6zQB-Y,irrelevant,Travel & Adventure,american express ad for travel
https://www.youtube.com/watch?v=0kEeQOjdXzE,irrelevant,Travel & Adventure,journal for travel
https://www.youtube.com/watch?v=j1Azv8PkzOE,irrelevant,Autos & Vehicles,service to be able to rent vehicles 
https://www.youtube.com/watch?v=BT7vZXrm5XM,irrelevant,Software,"company that provides multiple services, mainly to business, banks etc"
https://www.youtube.com/watch?v=SY3qanb6MYE,irrelevant,Science & Technology,innovation - product to reduce home heatednedd
https://www.youtube.com/watch?v=a_0zhzLg8I0,irrelevant,Gaming & Entertainment,nerf gun games
https://www.youtube.com/watch?v=zOLL_mgjHU4,irrelevant,Personal Care & Beauty,diy personal care masks etc
https://www.youtube.com/watch?v=dr8ZZvt-MZU,irrelevant,Software,"google cloud to handle business, improving profits, handling inventory etc"
https://www.youtube.com/watch?v=jFEKgMyFCP0,irrelevant,Software,grammarly ad
https://www.youtube.com/watch?v=dDCQ4xojKFE,irrelevant,Music & Performance,switzerland's music ad
https://www.youtube.com/watch?v=cXkwUS2_hCE,irrelevant,Finance & Legal,bank card
https://www.youtube.com/watch?v=NcBU9Dm2sCo,irrelevant,Gaming & Entertainment,supermario nintendo ad
https://www.youtube.com/watch?v=HkwMY0xrs8M,irrelevant,Travel & Adventure,skiing
https://www.youtube.com/watch?v=qjWnBy6OFP4,irrelevant,Personal Care & Beauty,dyson hair tools ad
https://www.youtube.com/watch?v=OGSvgLg0buI,irrelevant,Home and Office,ikea for home
https://www.youtube.com/watch?v=r7V6vmdSAbg,irrelevant,Home and Office,wooden furniture ad
https://www.youtube.com/watch?v=fFmriZELQk0,irrelevant,Gaming & Entertainment,video game but not for kids <9years old
https://www.youtube.com/watch?v=sk2YaUC5bFM,child directed,DIY & Arts and Crafts,make your own toy fluffies
https://www.youtube.com/watch?v=IUFEs3RL_XA,irrelevant,Tech & Gadgets,"pilot plugins, instrument for music producers"
https://www.youtube.com/watch?v=oWgQL_v2Pn0,irrelevant,Cooking and Food,"pepsi max, alternative for diet coke etcc"
https://www.youtube.com/watch?v=NmKL8hq4El0,irrelevant,Software,management tool 
https://www.youtube.com/watch?v=2oy0R39zIC8,irrelevant,Science & Technology,industrial protection against cyberthreats
https://www.youtube.com/watch?v=_BkMz-SieCU,irrelevant,Machinery,industry 
