Video link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=fOdo1GkzZAk,child directed,Educational Content,App for kids for education and learning
https://www.youtube.com/watch?v=g0tec0nAYUw,irrelevant,Finance & Legal,zopa bank smart saver
https://www.youtube.com/watch?v=WekZgFOHAfc,irrelevant,Gaming & Entertainment,Teenage Kraken movie trailer
https://www.youtube.com/watch?v=k9oqaT5tOQo,irrelevant,Personal Care & Beauty,Dove deodorants
https://www.youtube.com/watch?v=Fu4y3fLImGE,irrelevant,Autos & Vehicles,Hankook auto tyres
https://www.youtube.com/watch?v=_0QISppjhQI,irrelevant,Business & Entrepreneurship,Digital marketing agency
https://www.youtube.com/watch?v=34u1sOLrgVo,child directed,Educational Content,App for kids for education and learning
https://www.youtube.com/watch?v=3RzNtvb6FEs,irrelevant,Machinery,drum filter
https://www.youtube.com/watch?v=lEmm495wDt0,irrelevant,Fashion,flip flops 
https://www.youtube.com/watch?v=B91ztNPq_cs,irrelevant,Software,android developers ad
https://www.youtube.com/watch?v=xOTa1wsic7c,irrelevant,Food and Cooking,restaurant ad
https://www.youtube.com/watch?v=EbfFawzPAVE,irrelevant,Personal Care & Beauty,LOreal Paris hair products 
https://www.youtube.com/watch?v=rvlHDXAhdGU,child directed,Toys,Disney furniture and toys
https://www.youtube.com/watch?v=SgM0bFbJWbg,irrelevant,Travel & Adventure,visit UK
https://www.youtube.com/watch?v=NBzaSGujxb4,irrelevant,Food and Cooking,coca cola ad
https://www.youtube.com/watch?v=LlW6I6pZZic,irrelevant,Personal Care & Beauty,estee lauder makeup products
https://www.youtube.com/watch?v=w27QwlPjuis,irrelevant,Software,Online platform for selling used clothes
https://www.youtube.com/watch?v=F_4Z6tAyXFw,irrelevant,Fashion,eyewear
https://www.youtube.com/watch?v=CZRZQ_auuwY,irrelevant,Software,Online platform for selling used clothes
https://www.youtube.com/watch?v=Qtu74DX-358,irrelevant,Software,software for finding jobs and writing CVs
https://www.youtube.com/watch?v=6xYdOO8dSdw,irrelevant,Travel & Adventure,Isle of Man Steam Packet Company for booking ferries
https://www.youtube.com/watch?v=MQ6MgGXSBfU,irrelevant,Fashion,clothing brand
https://www.youtube.com/watch?v=rbT2cRjwFKo,irrelevant,Gaming & Entertainment,Book ad
https://www.youtube.com/watch?v=kDPHyW3vD3E,inappropriate,Scariness,Diablo Video game  includes dark and horror themes with weapons
https://www.youtube.com/watch?v=5bbxkEWIPOw,irrelevant,Tech & Gadgets,security cameras
https://www.youtube.com/watch?v=B-Goxh5dOIE,inappropriate,Display of weapons,Video game ad with weapons
https://www.youtube.com/watch?v=TpU9UM5zO6A,irrelevant,Autos & Vehicles,car brand ad
https://www.youtube.com/watch?v=4jCmOA76gY0,inappropriate,Scariness,Diablo Video game  includes dark and horror themes with weapons
https://www.youtube.com/watch?v=ffdKoeeXJdQ,irrelevant,Personal Care & Beauty,Dior makeup products
https://www.youtube.com/watch?v=oaSgmrvkB10,inappropriate,Scariness,Horror video game trailer
https://www.youtube.com/watch?v=GSLtGcppYck,excluded,,Eid ul Adha Qurbani 
https://www.youtube.com/watch?v=TUIZhKfjDsM,irrelevant,Food and Cooking,pepsi ad
https://www.youtube.com/watch?v=0aDEdewRq4M,irrelevant,Software,google workspace ad
https://www.youtube.com/watch?v=dg45lxissnc,inappropriate,Display of weapons,lord of the rings video game trailer
