Video link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=Vh_4s8rY66c,inappropriate,"Drinking, drugs, smoking","wine company ad, showing wine bottle and drinking"
https://www.youtube.com/watch?v=J_zO_edh3is,irrelevant,Parenting & Family,vaccine for kids
https://www.youtube.com/watch?v=QowjhxuLU4k,irrelevant,Food and Cooking,Mc Donald's ad
https://www.youtube.com/watch?v=pKnpOH5aemo,irrelevant,Food and Cooking,cooking challenge
https://www.youtube.com/watch?v=EmM5Tc63pX4,irrelevant,Software,website creating software
https://www.youtube.com/watch?v=e8rdPR9tm3g,irrelevant,Home and Office,online grocery shopping
https://www.youtube.com/watch?v=csLW8Zd-hno,irrelevant,Travel & Adventure,website to book holidays
https://www.youtube.com/watch?v=ybG-qZttyjY,irrelevant,Personal Care & Beauty,women perfume ad
https://www.youtube.com/watch?v=FhCAH7_hDLI,inappropriate,"Drinking, drugs, smoking",display of 2 women drinking for a second
https://www.youtube.com/watch?v=f8CI0b99ieQ,irrelevant,Fashion,"men personality brand ad, clothes, watches etc"
https://www.youtube.com/watch?v=2pwUoEiaOHU,irrelevant,Finance & Legal,service and interest organization for Sweden's condominium associations
https://www.youtube.com/watch?v=IOVrStZPmrg,inappropriate,"Drinking, drugs, smoking","cooking video, person telling about a wine and drinking it before cooking and while having the food"
https://www.youtube.com/watch?v=g0RYO5yUgXw,irrelevant,Parenting & Family,H&M for very young babies
https://www.youtube.com/watch?v=GQqCdJGwR-M,irrelevant,Health and Wellness,"support, plan for weight loss"
https://www.youtube.com/watch?v=gCrRM4eA_pw,irrelevant,Home and Office,pilot pens ad
https://www.youtube.com/watch?v=bmEmgo8ssL8,irrelevant,Autos & Vehicles,online car trading
https://www.youtube.com/watch?v=KvXKP9gMKDM,irrelevant,Personal Care & Beauty,teeth aligners ad
https://www.youtube.com/watch?v=ZdEEAtokL-g,irrelevant,Home and Office,furniture shown for sale
https://www.youtube.com/watch?v=wS6lHja5R_w,irrelevant,Parenting & Family,"kids diapers ad, pampers"
https://www.youtube.com/watch?v=naWkoM1gvFg,irrelevant,Fashion,men clothing ad
https://www.youtube.com/watch?v=7qJanr6zAtA,irrelevant,Finance & Legal,traffic insurance
https://www.youtube.com/watch?v=eIs8tFHpySg,irrelevant,Personal Care & Beauty,teeth aligners ad
https://www.youtube.com/watch?v=5FqwvAaxqC0,irrelevant,Food and Cooking,dairy products for cooking
https://www.youtube.com/watch?v=XJNp9_kfUwI,irrelevant,Home and Office,electricity retail business company ad
https://www.youtube.com/watch?v=68B_ZXrqX_8,irrelevant,Home and Office,dish washing liquid ad
https://www.youtube.com/watch?v=qBKyEoodeDM,irrelevant,Finance & Legal,"sweden public security, right of parents to have half parental day"
https://www.youtube.com/watch?v=fNOSAenqsEQ,irrelevant,Home and Office,nutritious food for cats
https://www.youtube.com/watch?v=gXBMJBzWpZc,irrelevant,Personal Care & Beauty,body care products ad
https://www.youtube.com/watch?v=b7BzGqWjKSA,irrelevant,Autos & Vehicles,uber ad
https://www.youtube.com/watch?v=IVSyk0VT4LA,irrelevant,Autos & Vehicles,uber ad
https://www.youtube.com/watch?v=pUS3z5dABmY,irrelevant,Finance & Legal,"bank, its perks ad"
https://www.youtube.com/watch?v=uxQlQqHjxCs,irrelevant,Food and Cooking,lactose free yogurt ad
https://www.youtube.com/watch?v=b-Wv4uuxhds,irrelevant,Travel & Adventure,The Little mermaid movie inspired place for outdoor fun
https://www.youtube.com/watch?v=1dtzSRlfBDk,child directed,Educational Content,"adapted mind ad, mathematical animated ad"
https://www.youtube.com/watch?v=szKD0YhOyPs,irrelevant,Personal Care & Beauty,dentists online
https://www.youtube.com/watch?v=clBRLMJ-XlY,irrelevant,Home and Office,products for algae and lichen on all outdoor surfaces.
https://www.youtube.com/watch?v=FkjGcvNBCuo,irrelevant,Food and Cooking,pizza made from a box ad
https://www.youtube.com/watch?v=Qf0IyyBcG-c,irrelevant,Home and Office,"garden tools, micro drip system"
https://www.youtube.com/watch?v=XWLgD4t4nQY,irrelevant,Travel & Adventure,Sri Lanka Tourism
https://www.youtube.com/watch?v=ZUNB8lBBzJ8,inappropriate,Adult Suggestive Content,2 girls kissing
https://www.youtube.com/watch?v=h9YijRr8Kew,irrelevant,Finance & Legal,financial services and solutions
https://www.youtube.com/watch?v=3ZFWKk7Fv0E,irrelevant,Home and Office,gardening robot
https://www.youtube.com/watch?v=GB6LShOj4EE,irrelevant,Food and Cooking,"meat, yogurt shop, grocery shop probably"
https://www.youtube.com/watch?v=NUbuvsK7si0,irrelevant,Tech & Gadgets,water bottle which adds taste to water
https://www.youtube.com/watch?v=ic0D1pzrIdM,irrelevant,Travel & Adventure,holiday resorts with multiple family activities
https://www.youtube.com/watch?v=nzNC9mT0M28,irrelevant,Food and Cooking,creamy quark ad
https://www.youtube.com/watch?v=sd84bsRWSLY,irrelevant,Software,"data analytical platform for businesses, and other data exploration"
https://www.youtube.com/watch?v=UpxUMf4i9CU,irrelevant,Home and Office,cat food
https://www.youtube.com/watch?v=pOkV65zAAOI,irrelevant,Home and Office,cleaning products
https://www.youtube.com/watch?v=cSt2zaL8q6Q,irrelevant,Food and Cooking,"sour candies supporting LGBTQ, nothing visibly done hence not inappropriate"
https://www.youtube.com/watch?v=qBq83xuwq4U,irrelevant,Personal Care & Beauty,"dentist, aligners ad"
https://www.youtube.com/watch?v=9ZJ2QLVZLMM,irrelevant,Social Issues & Activism,EU Social rights for work life balance
https://www.youtube.com/watch?v=atE1zCE23e8,irrelevant,Travel & Adventure,ferry line for safe travels
https://www.youtube.com/watch?v=PahO1czqaqM,irrelevant,Gaming & Entertainment,piano learning academy
https://www.youtube.com/watch?v=0rFktrHXPJ8,irrelevant,Food and Cooking,different types of milks ads
https://www.youtube.com/watch?v=ImItN555OFU,irrelevant,Personal Care & Beauty,wrinkle filler serum
https://www.youtube.com/watch?v=IkcBG_sr_qE,inappropriate,Display of weapons,"violent video game, weapons, killings"
https://www.youtube.com/watch?v=_y2CaMwwymE,child directed,Toys,"lego toys for kids, family ad"
https://www.youtube.com/watch?v=YlEmKuMBwEA,irrelevant,Personal Care & Beauty,micropigmentation for scalp
https://www.youtube.com/watch?v=dPgDGrHF4-Q,irrelevant,Home and Office,"products and services in the bathroom, garden, tools, construction and interior design"
