Video Link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=TW0-4uEUp_A,irrelevant,Art & Design,castle fine art - idk art of funko pops
https://www.youtube.com/watch?v=gEox--IdjXU,child directed,Play and Adventure,The Little Explorer - short film [ ALL SHOT in SAMSUNG J6 ] only with SMARTPHONE
https://www.youtube.com/watch?v=BLWDuLrCHxU,inappropriate,Adult Suggestive Content,lyric video but picture a bit sus
https://www.youtube.com/watch?v=8sLS2knUa6Y,inappropriate,Explicit Sexual Content,"bollywood mv, Adult Suggestive Content, kiss"
https://www.youtube.com/watch?v=Un7HmxoS4FY,irrelevant,Business & Entrepreneurship,How We Hit $500K Selling Gadgets in the Middle East (Google Ads Guide) | AW Dubai 2023
https://www.youtube.com/watch?v=KjK06CxurgA,inappropriate,Death,"indian movie trailer, attempted suicide, death, dead bodies (covered)"
https://www.youtube.com/watch?v=B6dJ4CrEWKo,irrelevant,Tech & Gadgets,"Orange is one of the world's leading telecommunications operators, present in 29 countries and offering ICT services to businesses in 220 countries and territories; fibre optic ad im guessing"
https://www.youtube.com/watch?v=o5yBZ9ACfr0,irrelevant,Tech & Gadgets,how to configure samsung smart TV
https://www.youtube.com/watch?v=jgS5nO7mOOo,irrelevant,Travel & Adventure,Top 10 secret locations to vist in london
https://www.youtube.com/watch?v=eoq-jPn6quQ,irrelevant,Finance & Legal,mastercard ad featuring messi
https://www.youtube.com/watch?v=tiOk6kAjlJs,irrelevant,Music & Performance,flash mob on beach - Janabe Ali - Flash Mob
https://www.youtube.com/watch?v=Mw6ytQMQGNI,inappropriate,"Drinking, drugs, smoking","offensive word at start, alcohol, breaking glass bottle, gun, smoking"
https://www.youtube.com/watch?v=-5n4A0ahSPc,irrelevant,Parenting & Family,bristish council ads aimed towards parents
https://www.youtube.com/watch?v=Eq1wBOY25ak,irrelevant,Education & Learning,Summer Internship Program for Engineering Students
https://www.youtube.com/watch?v=73l6-IhMjlQ,irrelevant,Music & Performance,"arabic cover of a song, video ok"
https://www.youtube.com/watch?v=0I5z4YcjBTU,irrelevant,Software,"ad for xpression camera, app which lets you choose an imag and make expressions in the form of the character"
https://www.youtube.com/watch?v=Aimd6ZOY3m0,irrelevant,Travel & Adventure,song dedicated to Indian navy officer
https://www.youtube.com/watch?v=Dgl2eUPf4tM,inappropriate,Offensive language,"b-word, n-word, rap"
https://www.youtube.com/watch?v=lhSlJkAobkE,child directed,Health and Hygiene for Kids,colgate ad
https://www.youtube.com/watch?v=wg1L1-plA9A,irrelevant,Finance & Legal,home rentals online
https://www.youtube.com/watch?v=rdBQppORntU,child directed,Play and Adventure,"Ad for movenpik hotel showing kids playing, decoarting easter eggs etc, fun family time"
https://www.youtube.com/watch?v=yHlLTV7E_8Q,irrelevant,Parenting & Family,smart watch for children safety
https://www.youtube.com/watch?v=0ZTJpZULYfY,irrelevant,Finance & Legal,insurance services
https://www.youtube.com/watch?v=dgIs4H6odHQ,irrelevant,Music & Performance,"french song about going on vacation, feeling dull with life"
https://www.youtube.com/watch?v=oJOKRI3ThwA,inappropriate,Inappropriate Clothing,indian music video
https://www.youtube.com/watch?v=1t3QgXiIZZY,inappropriate,"Drinking, drugs, smoking","drinking, Adult Suggestive Content mild"
https://www.youtube.com/watch?v=BPI_NYvo1cs,inaudible,Different Language,arabic lyric video
https://www.youtube.com/watch?v=ct6-aiSUp1Q,irrelevant,Education & Learning,explaining statisstics question in french
https://www.youtube.com/watch?v=b1_CCtZEKT0,irrelevant,Finance & Legal,mastercard ad featuring messi
https://www.youtube.com/watch?v=nxsgvdqhMJk,irrelevant,Finance & Legal,"AARP membership. An AARP membership gives you a wide variety of carefully chosen discounts, information and services, as well as an advocate for important issues like Medicare and Social Security."
https://www.youtube.com/watch?v=NhwFCVB6TJc,irrelevant,Gaming & Entertainment,looks like a video template of some sorts
https://www.youtube.com/watch?v=6e-PaAe5mOg,inappropriate,Scariness,"Title: Cartoon animation short movie, weird sound and dying noise"
https://www.youtube.com/watch?v=rss4fwYspec,inappropriate,Adult Suggestive Content,punjabi mv
https://www.youtube.com/watch?v=Fe0Yn8O5kNw,inappropriate,Adult Suggestive Content,"Beirada - Tabish Pasha | Fahmaan Khan | Hiba Nawab | Official Video -> physical Adult Suggestive Content, video about anxiety tho"
https://www.youtube.com/watch?v=gcY2wVhhX7Y,irrelevant,Music & Performance,[BE ORIGINAL] The Wind(더윈드) 'ISLAND' (4K) - studio choom performance
https://www.youtube.com/watch?v=Vdr4_LDtCss,inappropriate,"Drinking, drugs, smoking","guns, drugs, smoking, shooting, violence"
https://www.youtube.com/watch?v=ElIpFUXHc4o,irrelevant,Tech & Gadgets,gadget for repelling mosquitoes
https://www.youtube.com/watch?v=PX6n0upPVoA,inappropriate,Scariness,"death, blood - indian mv"
https://www.youtube.com/watch?v=POzry-eNtgk,inappropriate,Adult Suggestive Content,Love You (Official Music Video) D Dil | Tonne
https://www.youtube.com/watch?v=Y-v1BLPUvSg,irrelevant,Gaming & Entertainment,ad for youtube premium podcast
https://www.youtube.com/watch?v=r7dBuZKS7X4,inappropriate,Display of weapons,"shooting a person, weapons, death"
