Video link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=ZWRkNUWEooU,irrelevant,Autos & Vehicles,"car, KIA sportage ad"
https://www.youtube.com/watch?v=u48ZINiLHgs,irrelevant,Home and Office,"society's ad, multiple nuildings/apartments in a society"
https://www.youtube.com/watch?v=3kjQ8OuAnz8,irrelevant,Music & Performance,music/ghazal video in some south indian language
https://www.youtube.com/watch?v=81v2Umfsxn4,inappropriate,Scariness,"display of drinking, fire, slight physical violence"
https://www.youtube.com/watch?v=976W2UzTlrQ,irrelevant,Music & Performance,"hindi music video, religious celebration"
https://www.youtube.com/watch?v=EmQ9S7Jg2v8,inappropriate,Explicit Sexual Content,too much physical closeness 
https://www.youtube.com/watch?v=yVPzFqioARY,inappropriate,Adult Suggestive Content,"Adult Suggestive Content display, non physical"
https://www.youtube.com/watch?v=34u1sOLrgVo,child directed,Educational Content,"adapted mind ad, mathematical animated ad"
https://www.youtube.com/watch?v=mhkmf98SXSE,irrelevant,Food and Cooking,coca cola zero ad
https://www.youtube.com/watch?v=tq3vbJhfXr4,irrelevant,Food and Cooking,"kurkure ad, multiple foods made using kurkure"
https://www.youtube.com/watch?v=8WDNBAmT9Kk,irrelevant,Music & Performance,urdu music video song
https://www.youtube.com/watch?v=q3RYaK8WeOk,irrelevant,Personal Care & Beauty,dove shampoo ad
https://www.youtube.com/watch?v=XWOKvjA9Zwg,irrelevant,Music & Performance,"hindi music, lyrical video"
https://www.youtube.com/watch?v=JY7JIw2-Ktg,irrelevant,Food and Cooking,tea ad
https://www.youtube.com/watch?v=4sh2drCajmE,child directed,Storytelling,fairytale in italian
https://www.youtube.com/watch?v=NFnAuiklEug,irrelevant,Music & Performance,korean music video
https://www.youtube.com/watch?v=MW7kQ8w5c24,irrelevant,Social Issues & Activism,video empowering women
https://www.youtube.com/watch?v=yH224AheKNA,irrelevant,Fashion,instagram fashion ecommerce pages ad
https://www.youtube.com/watch?v=vSPYUJm4MoM,irrelevant,Music & Performance,music compnay ad
https://www.youtube.com/watch?v=nYZVbsj8R-Y,irrelevant,Music & Performance,"music video, some european language"
https://www.youtube.com/watch?v=bX-QlZJB-Kg,irrelevant,Social Issues & Activism,"video raising awareness for the rights of the lower class, the working class as well as child labour"
https://www.youtube.com/watch?v=RQkCycFHoGg,irrelevant,Food and Cooking,"sunridge foods company ad, recipe video"
https://www.youtube.com/watch?v=e3UpR_EJp_I,irrelevant,Food and Cooking,"sunridge foods company ad, recipe video"
https://www.youtube.com/watch?v=ynOtYmpZxak,irrelevant,Music & Performance,korean music video
https://www.youtube.com/watch?v=G8iRbdh8kLw,inappropriate,Adult Suggestive Content,display of relationships
https://www.youtube.com/watch?v=I8T-K880ekU,inappropriate,Extreme stunts ,extreme motorbike stunts
https://www.youtube.com/watch?v=Etvl8z6CNOg,irrelevant,Parenting & Family,nestle powdered mild ad for children's nutrition
https://www.youtube.com/watch?v=5YUAQh0NemA,inappropriate,Adult Suggestive Content,english music video with display of Adult Suggestive Content/attraction
